"Ano","Motivo/Situação","CID","Qte Acidentes","Situação"
"2008","Típico-Com Cat","S83:Luxacao Entorse Distensao Art Lig Joelho","6953","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S83:Luxacao Entorse Distensao Art Lig Joelho","78","Com Cat Registrada"
"2008","Trajeto-Com Cat","S83:Luxacao Entorse Distensao Art Lig Joelho","1932","Com Cat Registrada"
"2008","Típico-Com Cat","S84:Traum de Nervos Perifericos da Perna","85","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S84:Traum de Nervos Perifericos da Perna","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","S84:Traum de Nervos Perifericos da Perna","22","Com Cat Registrada"
"2008","Típico-Com Cat","S85:Traum de Vasos Sanguineos da Perna","45","Com Cat Registrada"
"2008","Trajeto-Com Cat","S85:Traum de Vasos Sanguineos da Perna","12","Com Cat Registrada"
"2008","Típico-Com Cat","S86:Traum de Musculo e de Tendao ao Nivel Per","501","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S86:Traum de Musculo e de Tendao ao Nivel Per","9","Com Cat Registrada"
"2008","Trajeto-Com Cat","S86:Traum de Musculo e de Tendao ao Nivel Per","163","Com Cat Registrada"
"2008","Típico-Com Cat","S87:Traum p/Esmag da Perna","166","Com Cat Registrada"
"2008","Trajeto-Com Cat","S87:Traum p/Esmag da Perna","44","Com Cat Registrada"
"2008","Típico-Com Cat","S88:Amput Traum da Perna","85","Com Cat Registrada"
"2008","Trajeto-Com Cat","S88:Amput Traum da Perna","45","Com Cat Registrada"
"2008","Típico-Com Cat","S89:Outr Traum e Os Ne da Perna","681","Com Cat Registrada"
"2008","Trajeto-Com Cat","S89:Outr Traum e Os Ne da Perna","281","Com Cat Registrada"
"2008","Típico-Com Cat","S90:Traum Superf do Tornozelo e do Pe","12269","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S90:Traum Superf do Tornozelo e do Pe","25","Com Cat Registrada"
"2008","Trajeto-Com Cat","S90:Traum Superf do Tornozelo e do Pe","2468","Com Cat Registrada"
"2008","Típico-Com Cat","S91:Ferim do Tornozelo e do Pe","7470","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S91:Ferim do Tornozelo e do Pe","12","Com Cat Registrada"
"2008","Trajeto-Com Cat","S91:Ferim do Tornozelo e do Pe","805","Com Cat Registrada"
"2008","Típico-Com Cat","S92:Frat do Pe","10953","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S92:Frat do Pe","44","Com Cat Registrada"
"2008","Trajeto-Com Cat","S92:Frat do Pe","3904","Com Cat Registrada"
"2008","Típico-Com Cat","S93:Luxac Entors Distens Artic Lig Niv Tornoz","16437","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S93:Luxac Entors Distens Artic Lig Niv Tornoz","36","Com Cat Registrada"
"2008","Trajeto-Com Cat","S93:Luxac Entors Distens Artic Lig Niv Tornoz","6825","Com Cat Registrada"
"2008","Típico-Com Cat","S94:Traum dos Nervos ao Nivel do Tornozelo e","197","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S94:Traum dos Nervos ao Nivel do Tornozelo e","2","Com Cat Registrada"
"2008","Trajeto-Com Cat","S94:Traum dos Nervos ao Nivel do Tornozelo e","53","Com Cat Registrada"
"2008","Típico-Com Cat","S95:Traum Vasos Sanguineos Nivel Tornozelo e","75","Com Cat Registrada"
"2008","Trajeto-Com Cat","S95:Traum Vasos Sanguineos Nivel Tornozelo e","19","Com Cat Registrada"
"2008","Típico-Com Cat","S96:Traum Musculo e Tendao Nivel Tornozelo e","365","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S96:Traum Musculo e Tendao Nivel Tornozelo e","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","S96:Traum Musculo e Tendao Nivel Tornozelo e","83","Com Cat Registrada"
"2008","Típico-Com Cat","S97:Lesao p/Esmag do Tornozelo e do Pe","454","Com Cat Registrada"
"2008","Trajeto-Com Cat","S97:Lesao p/Esmag do Tornozelo e do Pe","62","Com Cat Registrada"
"2008","Típico-Com Cat","S98:Amput Traum do Tornozelo e do Pe","542","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S98:Amput Traum do Tornozelo e do Pe","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","S98:Amput Traum do Tornozelo e do Pe","39","Com Cat Registrada"
"2008","Típico-Com Cat","S99:Outr Traum e Os Ne do Tornozelo e do Pe","781","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","S99:Outr Traum e Os Ne do Tornozelo e do Pe","3","Com Cat Registrada"
"2008","Trajeto-Com Cat","S99:Outr Traum e Os Ne do Tornozelo e do Pe","170","Com Cat Registrada"
"2008","Típico-Com Cat","T00:Traum Superf Envolv Mult Regioes Corpo","1779","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T00:Traum Superf Envolv Mult Regioes Corpo","5","Com Cat Registrada"
"2008","Trajeto-Com Cat","T00:Traum Superf Envolv Mult Regioes Corpo","1636","Com Cat Registrada"
"2008","Típico-Com Cat","T01:Ferim Envolv Mult Regioes do Corpo","1606","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T01:Ferim Envolv Mult Regioes do Corpo","3","Com Cat Registrada"
"2008","Trajeto-Com Cat","T01:Ferim Envolv Mult Regioes do Corpo","996","Com Cat Registrada"
"2008","Típico-Com Cat","T02:Frat Envolv Mult Regioes do Corpo","246","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T02:Frat Envolv Mult Regioes do Corpo","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","T02:Frat Envolv Mult Regioes do Corpo","269","Com Cat Registrada"
"2008","Típico-Com Cat","T03:Luxac Entors Distens Envolv Reg Mult Corp","285","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T03:Luxac Entors Distens Envolv Reg Mult Corp","2","Com Cat Registrada"
"2008","Trajeto-Com Cat","T03:Luxac Entors Distens Envolv Reg Mult Corp","128","Com Cat Registrada"
"2008","Típico-Com Cat","T04:Traum p/Esmag Envolv Mult Regioes do Corp","131","Com Cat Registrada"
"2008","Trajeto-Com Cat","T04:Traum p/Esmag Envolv Mult Regioes do Corp","63","Com Cat Registrada"
"2008","Típico-Com Cat","T05:Amput Traum Envolv Mult Regioes do Corpo","62","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T05:Amput Traum Envolv Mult Regioes do Corpo","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","T05:Amput Traum Envolv Mult Regioes do Corpo","15","Com Cat Registrada"
"2008","Típico-Com Cat","T06:Outr Traum Envolv Regioes Mult do Corpo N","272","Com Cat Registrada"
"2008","Trajeto-Com Cat","T06:Outr Traum Envolv Regioes Mult do Corpo N","284","Com Cat Registrada"
"2008","Típico-Com Cat","T07:Traum Mult Ne","1811","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T07:Traum Mult Ne","11","Com Cat Registrada"
"2008","Trajeto-Com Cat","T07:Traum Mult Ne","2027","Com Cat Registrada"
"2008","Típico-Com Cat","T08:Frat da Coluna Nivel Ne","160","Com Cat Registrada"
"2008","Trajeto-Com Cat","T08:Frat da Coluna Nivel Ne","69","Com Cat Registrada"
"2008","Típico-Com Cat","T09:Outr Traum de Coluna e Tronco Nivel Ne","478","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T09:Outr Traum de Coluna e Tronco Nivel Ne","6","Com Cat Registrada"
"2008","Trajeto-Com Cat","T09:Outr Traum de Coluna e Tronco Nivel Ne","187","Com Cat Registrada"
"2008","Típico-Com Cat","T10:Frat do Membro Super Nivel Ne","142","Com Cat Registrada"
"2008","Trajeto-Com Cat","T10:Frat do Membro Super Nivel Ne","61","Com Cat Registrada"
"2008","Típico-Com Cat","T11:Outr Traum de Membro Super Nivel Ne","1752","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T11:Outr Traum de Membro Super Nivel Ne","6","Com Cat Registrada"
"2008","Trajeto-Com Cat","T11:Outr Traum de Membro Super Nivel Ne","261","Com Cat Registrada"
"2008","Típico-Com Cat","T12:Frat do Membro Infer Nivel Ne","90","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T12:Frat do Membro Infer Nivel Ne","3","Com Cat Registrada"
"2008","Trajeto-Com Cat","T12:Frat do Membro Infer Nivel Ne","72","Com Cat Registrada"
"2008","Típico-Com Cat","T13:Outr Traum de Membro Infer Nivel Ne","1498","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T13:Outr Traum de Membro Infer Nivel Ne","4","Com Cat Registrada"
"2008","Trajeto-Com Cat","T13:Outr Traum de Membro Infer Nivel Ne","470","Com Cat Registrada"
"2008","Típico-Com Cat","T14:Traum de Regiao Ne do Corpo","6822","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T14:Traum de Regiao Ne do Corpo","14","Com Cat Registrada"
"2008","Trajeto-Com Cat","T14:Traum de Regiao Ne do Corpo","1646","Com Cat Registrada"
"2008","Típico-Com Cat","T15:Corpo Estranho na Parte Externa do Olho","6149","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T15:Corpo Estranho na Parte Externa do Olho","7","Com Cat Registrada"
"2008","Trajeto-Com Cat","T15:Corpo Estranho na Parte Externa do Olho","98","Com Cat Registrada"
"2008","Típico-Com Cat","T16:Corpo Estranho no Ouvido","47","Com Cat Registrada"
"2008","Trajeto-Com Cat","T16:Corpo Estranho no Ouvido","1","Com Cat Registrada"
"2008","Típico-Com Cat","T17:Corpo Estranho no Trato Respirat","36","Com Cat Registrada"
"2008","Trajeto-Com Cat","T17:Corpo Estranho no Trato Respirat","6","Com Cat Registrada"
"2008","Típico-Com Cat","T18:Corpo Estranho no Aparelho Digestivo","32","Com Cat Registrada"
"2008","Típico-Com Cat","T19:Corpo Estranho no Trato Geniturinario","8","Com Cat Registrada"
"2008","Típico-Com Cat","T20:Queim e Corrosao da Cabeca e Pescoco","1516","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T20:Queim e Corrosao da Cabeca e Pescoco","4","Com Cat Registrada"
"2008","Trajeto-Com Cat","T20:Queim e Corrosao da Cabeca e Pescoco","13","Com Cat Registrada"
"2008","Típico-Com Cat","T21:Queim e Corrosao do Tronco","669","Com Cat Registrada"
"2008","Trajeto-Com Cat","T21:Queim e Corrosao do Tronco","10","Com Cat Registrada"
"2008","Típico-Com Cat","T22:Queim Corrosao Ombro Membr Sup Exc Punho","2919","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T22:Queim Corrosao Ombro Membr Sup Exc Punho","3","Com Cat Registrada"
"2008","Trajeto-Com Cat","T22:Queim Corrosao Ombro Membr Sup Exc Punho","29","Com Cat Registrada"
"2008","Típico-Com Cat","T23:Queim e Corrosao do Punho e da Mao","4685","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T23:Queim e Corrosao do Punho e da Mao","9","Com Cat Registrada"
"2008","Trajeto-Com Cat","T23:Queim e Corrosao do Punho e da Mao","28","Com Cat Registrada"
"2008","Típico-Com Cat","T24:Queim Corros Quadr Membro Inf Exc Tornoz","1028","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T24:Queim Corros Quadr Membro Inf Exc Tornoz","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","T24:Queim Corros Quadr Membro Inf Exc Tornoz","55","Com Cat Registrada"
"2008","Típico-Com Cat","T25:Queim e Corrosao do Tornozelo e do Pe","1652","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T25:Queim e Corrosao do Tornozelo e do Pe","2","Com Cat Registrada"
"2008","Trajeto-Com Cat","T25:Queim e Corrosao do Tornozelo e do Pe","31","Com Cat Registrada"
"2008","Típico-Com Cat","T26:Queim e Corrosao Limitadas ao Olho e Anex","1090","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T26:Queim e Corrosao Limitadas ao Olho e Anex","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","T26:Queim e Corrosao Limitadas ao Olho e Anex","6","Com Cat Registrada"
"2008","Típico-Com Cat","T27:Queim e Corrosao do Trato Respirat","9","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T27:Queim e Corrosao do Trato Respirat","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","T27:Queim e Corrosao do Trato Respirat","1","Com Cat Registrada"
"2008","Típico-Com Cat","T28:Queim e Corrosao de Outr Orgaos Internos","43","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T28:Queim e Corrosao de Outr Orgaos Internos","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","T28:Queim e Corrosao de Outr Orgaos Internos","1","Com Cat Registrada"
"2008","Típico-Com Cat","T29:Queim e Corrosoes de Mult Regioes do Corp","1025","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T29:Queim e Corrosoes de Mult Regioes do Corp","3","Com Cat Registrada"
"2008","Trajeto-Com Cat","T29:Queim e Corrosoes de Mult Regioes do Corp","48","Com Cat Registrada"
"2008","Típico-Com Cat","T30:Queim e Corrosao Parte Ne do Corpo","2418","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T30:Queim e Corrosao Parte Ne do Corpo","7","Com Cat Registrada"
"2008","Trajeto-Com Cat","T30:Queim e Corrosao Parte Ne do Corpo","40","Com Cat Registrada"
"2008","Típico-Com Cat","T31:Queim Classif Seg Ext Superf Corporal Ati","979","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T31:Queim Classif Seg Ext Superf Corporal Ati","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","T31:Queim Classif Seg Ext Superf Corporal Ati","42","Com Cat Registrada"
"2008","Típico-Com Cat","T32:Corrosoes Classif Seg Ext Superf Corp Ati","31","Com Cat Registrada"
"2008","Trajeto-Com Cat","T32:Corrosoes Classif Seg Ext Superf Corp Ati","8","Com Cat Registrada"
"2008","Típico-Com Cat","T33:Geladura Superf","15","Com Cat Registrada"
"2008","Trajeto-Com Cat","T33:Geladura Superf","1","Com Cat Registrada"
"2008","Típico-Com Cat","T34:Geladura c/Necrose de Tec","3","Com Cat Registrada"
"2008","Típico-Com Cat","T35:Geladura de Mult Partes do Corpo e das Ne","7","Com Cat Registrada"
"2008","Típico-Com Cat","T37:Intox Outr Subst Antiinfecc Antiparasit S","31","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T37:Intox Outr Subst Antiinfecc Antiparasit S","1","Com Cat Registrada"
"2008","Típico-Com Cat","T38:Intox p/Hormonios Seus Subst Sint Antag N","1","Com Cat Registrada"
"2008","Típico-Com Cat","T39:Intox Analges Antipiret Anti-Reumat N-Opi","1","Com Cat Registrada"
"2008","Típico-Com Cat","T40:Intox p/Narcoticos e Psicodislepticos","8","Com Cat Registrada"
"2008","Típico-Com Cat","T41:Intox p/Anestesicos e Gases Terapeuticos","23","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T41:Intox p/Anestesicos e Gases Terapeuticos","5","Com Cat Registrada"
"2008","Trajeto-Com Cat","T41:Intox p/Anestesicos e Gases Terapeuticos","1","Com Cat Registrada"
"2008","Típico-Com Cat","T42:Intox Antiepilept Sedativ-Hipnot Antipark","5","Com Cat Registrada"
"2008","Trajeto-Com Cat","T42:Intox Antiepilept Sedativ-Hipnot Antipark","1","Com Cat Registrada"
"2008","Típico-Com Cat","T43:Intox p/Drogas Psicotropicas Ncop","6","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T43:Intox p/Drogas Psicotropicas Ncop","1","Com Cat Registrada"
"2008","Típico-Com Cat","T44:Intox p/Drog Q Afet Princ Sist Nerv Auton","11","Com Cat Registrada"
"2008","Típico-Com Cat","T45:Intox Subst Acao Ess Sist Subst Hematol N","13","Com Cat Registrada"
"2008","Típico-Com Cat","T46:Intox Subst Que Atuam Prim Sobre Ap Circu","4","Com Cat Registrada"
"2008","Típico-Com Cat","T47:Intox p/Subst Que Atuam Prim s/Ap Gastroi","8","Com Cat Registrada"
"2008","Típico-Com Cat","T48:Intox Subst Q At Prim Musc Lisos Esq Ap R","28","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T48:Intox Subst Q At Prim Musc Lisos Esq Ap R","1","Com Cat Registrada"
"2008","Típico-Com Cat","T49:Int Subs Uso Top Pel Muc Med Ut Oft Otor","12","Com Cat Registrada"
"2008","Trajeto-Com Cat","T49:Int Subs Uso Top Pel Muc Med Ut Oft Otor","1","Com Cat Registrada"
"2008","Típico-Com Cat","T50:Intox Diuret Out Drog Medic Subst Biolog","22","Com Cat Registrada"
"2008","Trajeto-Com Cat","T50:Intox Diuret Out Drog Medic Subst Biolog","2","Com Cat Registrada"
"2008","Típico-Com Cat","T51:Efeito Toxico do Alcool","25","Com Cat Registrada"
"2008","Trajeto-Com Cat","T51:Efeito Toxico do Alcool","8","Com Cat Registrada"
"2008","Típico-Com Cat","T52:Efeito Toxico de Solventes Organicos","43","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T52:Efeito Toxico de Solventes Organicos","3","Com Cat Registrada"
"2008","Típico-Com Cat","T53:Efeito Tox Deriv Halog Hidrocarb Alif Aro","11","Com Cat Registrada"
"2008","Típico-Com Cat","T54:Efeito Toxico de Corrosivos","117","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T54:Efeito Toxico de Corrosivos","2","Com Cat Registrada"
"2008","Trajeto-Com Cat","T54:Efeito Toxico de Corrosivos","2","Com Cat Registrada"
"2008","Típico-Com Cat","T55:Efeito Toxico de Saboes e Detergentes","35","Com Cat Registrada"
"2008","Típico-Com Cat","T56:Efeito Toxico de Metais","19","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T56:Efeito Toxico de Metais","41","Com Cat Registrada"
"2008","Trajeto-Com Cat","T56:Efeito Toxico de Metais","1","Com Cat Registrada"
"2008","Típico-Com Cat","T57:Efeito Toxico de Outr Subst Inorganicas","23","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T57:Efeito Toxico de Outr Subst Inorganicas","2","Com Cat Registrada"
"2008","Típico-Com Cat","T58:Efeito Toxico de Monoxido de Carbono","29","Com Cat Registrada"
"2008","Típico-Com Cat","T59:Efeito Toxico de Outr Gases Fumacas Vapor","151","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T59:Efeito Toxico de Outr Gases Fumacas Vapor","4","Com Cat Registrada"
"2008","Trajeto-Com Cat","T59:Efeito Toxico de Outr Gases Fumacas Vapor","2","Com Cat Registrada"
"2008","Típico-Com Cat","T60:Efeito Toxico de Pesticidas","59","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T60:Efeito Toxico de Pesticidas","4","Com Cat Registrada"
"2008","Trajeto-Com Cat","T60:Efeito Toxico de Pesticidas","2","Com Cat Registrada"
"2008","Típico-Com Cat","T62:Efeito Tox Outr Subst Noc Inger Como Alim","3","Com Cat Registrada"
"2008","Típico-Com Cat","T63:Efeito Toxico de Contato c/Animais Veneno","607","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T63:Efeito Toxico de Contato c/Animais Veneno","1","Com Cat Registrada"
"2008","Trajeto-Com Cat","T63:Efeito Toxico de Contato c/Animais Veneno","11","Com Cat Registrada"
"2008","Típico-Com Cat","T65:Efeito Toxico de Outr Subst e as Ne","222","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T65:Efeito Toxico de Outr Subst e as Ne","17","Com Cat Registrada"
"2008","Trajeto-Com Cat","T65:Efeito Toxico de Outr Subst e as Ne","1","Com Cat Registrada"
"2008","Típico-Com Cat","T67:Efeitos do Calor e da Luz","9","Com Cat Registrada"
"2008","Trajeto-Com Cat","T67:Efeitos do Calor e da Luz","1","Com Cat Registrada"
"2008","Típico-Com Cat","T68:Hipotermia","1","Com Cat Registrada"
"2008","Típico-Com Cat","T69:Outr Efeitos da Temperatura Reduzida","3","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T69:Outr Efeitos da Temperatura Reduzida","2","Com Cat Registrada"
"2008","Trajeto-Com Cat","T69:Outr Efeitos da Temperatura Reduzida","3","Com Cat Registrada"
"2008","Típico-Com Cat","T70:Efeitos Pressao Atmosferica e Pressao Agu","15","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T70:Efeitos Pressao Atmosferica e Pressao Agu","2","Com Cat Registrada"
"2008","Trajeto-Com Cat","T70:Efeitos Pressao Atmosferica e Pressao Agu","4","Com Cat Registrada"
"2008","Típico-Com Cat","T71:Asfixia","54","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T71:Asfixia","3","Com Cat Registrada"
"2008","Trajeto-Com Cat","T71:Asfixia","4","Com Cat Registrada"
"2008","Típico-Com Cat","T73:Efeitos de Outr Privacoes","2","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T73:Efeitos de Outr Privacoes","1","Com Cat Registrada"
"2008","Típico-Com Cat","T74:Sindr de Maus Tratos","40","Com Cat Registrada"
"2008","Doença do Trabalho-Com Cat","T74:Sindr de Maus Tratos","9","Com Cat Registrada"
"2008","Trajeto-Com Cat","T74:Sindr de Maus Tratos","23","Com Cat Registrada"
