"Ano","CNAE","Motivo","Qte Acidentes Registrados","Situação","GrupoCnae","GrCnaeLetra"
"1999","Fab Artefs Diversos de Madeira/Palha/Cortiça","Típico-Com Cat","977","Com Cat Registrada","Fabricação de produtos de madeira","Industrias de Transformação"
"1999","Fab Artefs Diversos de Madeira/Palha/Cortiça","Trajeto-Com Cat","57","Com Cat Registrada","Fabricação de produtos de madeira","Industrias de Transformação"
"1999","Fab Artefs Diversos de Madeira/Palha/Cortiça","Doença do Trabalho-Com Cat","14","Com Cat Registrada","Fabricação de produtos de madeira","Industrias de Transformação"
"1999","Fabricação de Celulose e Outras Pastas para A","Típico-Com Cat","436","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Celulose e Outras Pastas para A","Trajeto-Com Cat","12","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Celulose e Outras Pastas para A","Doença do Trabalho-Com Cat","10","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Papel","Típico-Com Cat","1292","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Papel","Trajeto-Com Cat","52","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Papel","Doença do Trabalho-Com Cat","117","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Papelão Liso/ Cartolina e Cartã","Típico-Com Cat","202","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Papelão Liso/ Cartolina e Cartã","Trajeto-Com Cat","8","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Papelão Liso/ Cartolina e Cartã","Doença do Trabalho-Com Cat","6","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Embalagens de Papel","Típico-Com Cat","446","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Embalagens de Papel","Trajeto-Com Cat","21","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Embalagens de Papel","Doença do Trabalho-Com Cat","78","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabr de Embalagens de Papelão - Inclusive Fab","Típico-Com Cat","532","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabr de Embalagens de Papelão - Inclusive Fab","Trajeto-Com Cat","37","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabr de Embalagens de Papelão - Inclusive Fab","Doença do Trabalho-Com Cat","33","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabr de Artefatos de Papel/ Papelão/ Cartolin","Típico-Com Cat","206","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabr de Artefatos de Papel/ Papelão/ Cartolin","Trajeto-Com Cat","12","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabr de Artefatos de Papel/ Papelão/ Cartolin","Doença do Trabalho-Com Cat","15","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Fitas e Formulários Contínuos -","Típico-Com Cat","16","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Fitas e Formulários Contínuos -","Trajeto-Com Cat","2","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabricação de Fitas e Formulários Contínuos -","Doença do Trabalho-Com Cat","4","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabric de Outros Artefatos de Pastas/ Papel/P","Típico-Com Cat","580","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabric de Outros Artefatos de Pastas/ Papel/P","Trajeto-Com Cat","47","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Fabric de Outros Artefatos de Pastas/ Papel/P","Doença do Trabalho-Com Cat","49","Com Cat Registrada","Fabricação de celulose, papel e prod.papel","Industrias de Transformação"
"1999","Edição e Impressão de Jornais","Típico-Com Cat","364","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Jornais","Trajeto-Com Cat","109","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Jornais","Doença do Trabalho-Com Cat","65","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Revistas","Típico-Com Cat","131","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Revistas","Trajeto-Com Cat","26","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Revistas","Doença do Trabalho-Com Cat","24","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Livros","Típico-Com Cat","181","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Livros","Trajeto-Com Cat","26","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Livros","Doença do Trabalho-Com Cat","31","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição de Discos/ Fitas e Outros Materiais Gr","Típico-Com Cat","5","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição de Discos/ Fitas e Outros Materiais Gr","Trajeto-Com Cat","0","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição de Discos/ Fitas e Outros Materiais Gr","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Outros Produtos Gráfico","Típico-Com Cat","479","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Outros Produtos Gráfico","Trajeto-Com Cat","56","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Edição e Impressão de Outros Produtos Gráfico","Doença do Trabalho-Com Cat","34","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Impressão de Jornais/ Revistas e Livros","Típico-Com Cat","152","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Impressão de Jornais/ Revistas e Livros","Trajeto-Com Cat","24","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Impressão de Jornais/ Revistas e Livros","Doença do Trabalho-Com Cat","23","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Serv. Impressão Material Escolar e Mat. para","Típico-Com Cat","229","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Serv. Impressão Material Escolar e Mat. para","Trajeto-Com Cat","27","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Serv. Impressão Material Escolar e Mat. para","Doença do Trabalho-Com Cat","22","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Execução de Outros Serviços Gráficos","Típico-Com Cat","243","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Execução de Outros Serviços Gráficos","Trajeto-Com Cat","35","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Execução de Outros Serviços Gráficos","Doença do Trabalho-Com Cat","41","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Reprodução de Discos e Fitas","Típico-Com Cat","20","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Reprodução de Discos e Fitas","Trajeto-Com Cat","4","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Reprodução de Discos e Fitas","Doença do Trabalho-Com Cat","7","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Reprodução de Fitas de Vídeos","Típico-Com Cat","4","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Reprodução de Fitas de Vídeos","Trajeto-Com Cat","0","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Reprodução de Fitas de Vídeos","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Reprodução de Filmes","Típico-Com Cat","1","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Reprodução de Filmes","Trajeto-Com Cat","0","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Reprodução de Filmes","Doença do Trabalho-Com Cat","0","Com Cat Registrada","Edição, impressão e reprodução de gravações","Industrias de Transformação"
"1999","Coquerias","Típico-Com Cat","5","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Coquerias","Trajeto-Com Cat","1","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Coquerias","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Refino de Petróleo","Típico-Com Cat","587","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Refino de Petróleo","Trajeto-Com Cat","88","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Refino de Petróleo","Doença do Trabalho-Com Cat","108","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Elaboração de Combustíveis Nucleares","Típico-Com Cat","0","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Elaboração de Combustíveis Nucleares","Trajeto-Com Cat","0","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Elaboração de Combustíveis Nucleares","Doença do Trabalho-Com Cat","0","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Produção de álcool","Típico-Com Cat","2216","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Produção de álcool","Trajeto-Com Cat","47","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Produção de álcool","Doença do Trabalho-Com Cat","24","Com Cat Registrada","Fabric.coque, refino petróleo...","Industrias de Transformação"
"1999","Fabricação de Cloro e Alcalis","Típico-Com Cat","6","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"1999","Fabricação de Cloro e Alcalis","Trajeto-Com Cat","1","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"1999","Fabricação de Cloro e Alcalis","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"1999","Fabricação de Intermediários para Fertilizant","Típico-Com Cat","145","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
"1999","Fabricação de Intermediários para Fertilizant","Trajeto-Com Cat","5","Com Cat Registrada","Fabricação de produtos químicos","Industrias de Transformação"
