"Ano","CBO","Motivo/Situação","Qte Acidentes","Situacao"
"2015","Profissionais do Ensino","Doença do Trabalho-Com Cat","67","Com Cat Registrada"
"2015","Profissionais do Ensino","Trajeto-Com Cat","1003","Com Cat Registrada"
"2015","Profissionais das Ciências Jurídicas","Típico-Com Cat","83","Com Cat Registrada"
"2015","Profissionais das Ciências Jurídicas","Doença do Trabalho-Com Cat","18","Com Cat Registrada"
"2015","Profissionais das Ciências Jurídicas","Trajeto-Com Cat","101","Com Cat Registrada"
"2015","Profissionais das Ciências Sociais e Humanas","Típico-Com Cat","1937","Com Cat Registrada"
"2015","Profissionais das Ciências Sociais e Humanas","Doença do Trabalho-Com Cat","885","Com Cat Registrada"
"2015","Profissionais das Ciências Sociais e Humanas","Trajeto-Com Cat","1909","Com Cat Registrada"
"2015","Comunicadores, Artistas e Religiosos","Típico-Com Cat","331","Com Cat Registrada"
"2015","Comunicadores, Artistas e Religiosos","Doença do Trabalho-Com Cat","42","Com Cat Registrada"
"2015","Comunicadores, Artistas e Religiosos","Trajeto-Com Cat","300","Com Cat Registrada"
"2015","Profissionais em Gastronomia","Típico-Com Cat","115","Com Cat Registrada"
"2015","Profissionais em Gastronomia","Doença do Trabalho-Com Cat","4","Com Cat Registrada"
"2015","Profissionais em Gastronomia","Trajeto-Com Cat","28","Com Cat Registrada"
"2015","Técnicos Polivalentes","Típico-Com Cat","638","Com Cat Registrada"
"2015","Técnicos Polivalentes","Doença do Trabalho-Com Cat","18","Com Cat Registrada"
"2015","Técnicos Polivalentes","Trajeto-Com Cat","233","Com Cat Registrada"
"2015","Técnicos de Nível Médio das Ciências Físicas,","Típico-Com Cat","6503","Com Cat Registrada"
"2015","Técnicos de Nível Médio das Ciências Físicas,","Doença do Trabalho-Com Cat","200","Com Cat Registrada"
"2015","Técnicos de Nível Médio das Ciências Físicas,","Trajeto-Com Cat","2585","Com Cat Registrada"
"2015","Técnicos de Nível Médio das Ciências Biológic","Típico-Com Cat","32834","Com Cat Registrada"
"2015","Técnicos de Nível Médio das Ciências Biológic","Doença do Trabalho-Com Cat","334","Com Cat Registrada"
"2015","Técnicos de Nível Médio das Ciências Biológic","Trajeto-Com Cat","6004","Com Cat Registrada"
"2015","Professores Leigos e de Nível Médio","Típico-Com Cat","1194","Com Cat Registrada"
"2015","Professores Leigos e de Nível Médio","Doença do Trabalho-Com Cat","34","Com Cat Registrada"
"2015","Professores Leigos e de Nível Médio","Trajeto-Com Cat","736","Com Cat Registrada"
"2015","Técnicos de Nível Médio em Serviços de Transp","Típico-Com Cat","1184","Com Cat Registrada"
"2015","Técnicos de Nível Médio em Serviços de Transp","Doença do Trabalho-Com Cat","52","Com Cat Registrada"
"2015","Técnicos de Nível Médio em Serviços de Transp","Trajeto-Com Cat","570","Com Cat Registrada"
"2015","Técnicos de Nivel Médio nas Ciências Administ","Típico-Com Cat","2293","Com Cat Registrada"
"2015","Técnicos de Nivel Médio nas Ciências Administ","Doença do Trabalho-Com Cat","354","Com Cat Registrada"
"2015","Técnicos de Nivel Médio nas Ciências Administ","Trajeto-Com Cat","2006","Com Cat Registrada"
"2015","Técnicos em Nivel Médio dos Serviços Culturai","Típico-Com Cat","954","Com Cat Registrada"
"2015","Técnicos em Nivel Médio dos Serviços Culturai","Doença do Trabalho-Com Cat","32","Com Cat Registrada"
"2015","Técnicos em Nivel Médio dos Serviços Culturai","Trajeto-Com Cat","349","Com Cat Registrada"
"2015","Outros Técnicos de Nível Médio","Típico-Com Cat","2196","Com Cat Registrada"
"2015","Outros Técnicos de Nível Médio","Doença do Trabalho-Com Cat","202","Com Cat Registrada"
"2015","Outros Técnicos de Nível Médio","Trajeto-Com Cat","985","Com Cat Registrada"
"2015","Escriturários","Típico-Com Cat","30303","Com Cat Registrada"
"2015","Escriturários","Doença do Trabalho-Com Cat","2140","Com Cat Registrada"
"2015","Escriturários","Trajeto-Com Cat","14807","Com Cat Registrada"
"2015","Trabalhadores de Atendimento ao Público","Típico-Com Cat","7861","Com Cat Registrada"
"2015","Trabalhadores de Atendimento ao Público","Doença do Trabalho-Com Cat","635","Com Cat Registrada"
"2015","Trabalhadores de Atendimento ao Público","Trajeto-Com Cat","6821","Com Cat Registrada"
"2015","Trabalhadores dos Serviços","Típico-Com Cat","62991","Com Cat Registrada"
"2015","Trabalhadores dos Serviços","Doença do Trabalho-Com Cat","1364","Com Cat Registrada"
"2015","Trabalhadores dos Serviços","Trajeto-Com Cat","20909","Com Cat Registrada"
"2015","Vendedores e Prestadores de Serviços do Comér","Típico-Com Cat","13000","Com Cat Registrada"
"2015","Vendedores e Prestadores de Serviços do Comér","Doença do Trabalho-Com Cat","327","Com Cat Registrada"
"2015","Vendedores e Prestadores de Serviços do Comér","Trajeto-Com Cat","7553","Com Cat Registrada"
"2015","Produtores na Exploração Agropecuária","Típico-Com Cat","218","Com Cat Registrada"
"2015","Produtores na Exploração Agropecuária","Doença do Trabalho-Com Cat","2","Com Cat Registrada"
"2015","Produtores na Exploração Agropecuária","Trajeto-Com Cat","19","Com Cat Registrada"
"2015","Trabalhadores na Exploração Agropecuária","Típico-Com Cat","14898","Com Cat Registrada"
"2015","Trabalhadores na Exploração Agropecuária","Doença do Trabalho-Com Cat","133","Com Cat Registrada"
"2015","Trabalhadores na Exploração Agropecuária","Trajeto-Com Cat","1321","Com Cat Registrada"
"2015","Pescadores e Extrativistas Florestais","Típico-Com Cat","1542","Com Cat Registrada"
"2015","Pescadores e Extrativistas Florestais","Doença do Trabalho-Com Cat","16","Com Cat Registrada"
"2015","Pescadores e Extrativistas Florestais","Trajeto-Com Cat","176","Com Cat Registrada"
"2015","Trabalhadores da Mecanização Agropecuária e F","Típico-Com Cat","2840","Com Cat Registrada"
"2015","Trabalhadores da Mecanização Agropecuária e F","Doença do Trabalho-Com Cat","24","Com Cat Registrada"
"2015","Trabalhadores da Mecanização Agropecuária e F","Trajeto-Com Cat","301","Com Cat Registrada"
"2015","Trabalhadores da Indústria Extrativa e da Con","Típico-Com Cat","33182","Com Cat Registrada"
"2015","Trabalhadores da Indústria Extrativa e da Con","Doença do Trabalho-Com Cat","615","Com Cat Registrada"
"2015","Trabalhadores da Indústria Extrativa e da Con","Trajeto-Com Cat","4909","Com Cat Registrada"
"2015","Trabalhadores da Transformação de Metais e De","Típico-Com Cat","29125","Com Cat Registrada"
"2015","Trabalhadores da Transformação de Metais e De","Doença do Trabalho-Com Cat","1603","Com Cat Registrada"
"2015","Trabalhadores da Transformação de Metais e De","Trajeto-Com Cat","4035","Com Cat Registrada"
"2015","Trabalhadores da Fabricação e Instalação Elet","Típico-Com Cat","4955","Com Cat Registrada"
"2015","Trabalhadores da Fabricação e Instalação Elet","Doença do Trabalho-Com Cat","441","Com Cat Registrada"
"2015","Trabalhadores da Fabricação e Instalação Elet","Trajeto-Com Cat","1070","Com Cat Registrada"
"2015","Montadores de Aparelhos e Instrumentos de Pre","Típico-Com Cat","99","Com Cat Registrada"
"2015","Montadores de Aparelhos e Instrumentos de Pre","Doença do Trabalho-Com Cat","5","Com Cat Registrada"
"2015","Montadores de Aparelhos e Instrumentos de Pre","Trajeto-Com Cat","33","Com Cat Registrada"
"2015","Joalheiros, Vidreiros, Ceramistas e Afins","Típico-Com Cat","1376","Com Cat Registrada"
"2015","Joalheiros, Vidreiros, Ceramistas e Afins","Doença do Trabalho-Com Cat","32","Com Cat Registrada"
"2015","Joalheiros, Vidreiros, Ceramistas e Afins","Trajeto-Com Cat","224","Com Cat Registrada"
"2015","Trabalhadores nas Indústrias Têxtil, do Curti","Típico-Com Cat","7158","Com Cat Registrada"
"2015","Trabalhadores nas Indústrias Têxtil, do Curti","Doença do Trabalho-Com Cat","526","Com Cat Registrada"
"2015","Trabalhadores nas Indústrias Têxtil, do Curti","Trajeto-Com Cat","2512","Com Cat Registrada"
"2015","Trabalhadores das Indústrias de Madeira e do","Típico-Com Cat","4956","Com Cat Registrada"
"2015","Trabalhadores das Indústrias de Madeira e do","Doença do Trabalho-Com Cat","76","Com Cat Registrada"
"2015","Trabalhadores das Indústrias de Madeira e do","Trajeto-Com Cat","806","Com Cat Registrada"
"2015","Trabalhadores de Funções Transversais","Típico-Com Cat","52910","Com Cat Registrada"
"2015","Trabalhadores de Funções Transversais","Doença do Trabalho-Com Cat","2038","Com Cat Registrada"
"2015","Trabalhadores de Funções Transversais","Trajeto-Com Cat","11806","Com Cat Registrada"
"2015","Trabalhadores em Indústrias de Processos Cont","Típico-Com Cat","5240","Com Cat Registrada"
"2015","Trabalhadores em Indústrias de Processos Cont","Doença do Trabalho-Com Cat","253","Com Cat Registrada"
"2015","Trabalhadores em Indústrias de Processos Cont","Trajeto-Com Cat","993","Com Cat Registrada"
"2015","Trabalhadores de Instalações Siderúrgicas e D","Típico-Com Cat","4399","Com Cat Registrada"
"2015","Trabalhadores de Instalações Siderúrgicas e D","Doença do Trabalho-Com Cat","142","Com Cat Registrada"
"2015","Trabalhadores de Instalações Siderúrgicas e D","Trajeto-Com Cat","471","Com Cat Registrada"
"2015","Trabalhadores de Instalações e Máquinas de Fa","Típico-Com Cat","1122","Com Cat Registrada"
"2015","Trabalhadores de Instalações e Máquinas de Fa","Doença do Trabalho-Com Cat","9","Com Cat Registrada"
"2015","Trabalhadores de Instalações e Máquinas de Fa","Trajeto-Com Cat","119","Com Cat Registrada"
"2015","Trabalhadores da Fabricação de Alimentos, Beb","Típico-Com Cat","16949","Com Cat Registrada"
"2015","Trabalhadores da Fabricação de Alimentos, Beb","Doença do Trabalho-Com Cat","644","Com Cat Registrada"
"2015","Trabalhadores da Fabricação de Alimentos, Beb","Trajeto-Com Cat","2001","Com Cat Registrada"
"2015","Operadores de Produção, Captação, Tratamento","Típico-Com Cat","5831","Com Cat Registrada"
"2015","Operadores de Produção, Captação, Tratamento","Doença do Trabalho-Com Cat","477","Com Cat Registrada"
"2015","Operadores de Produção, Captação, Tratamento","Trajeto-Com Cat","969","Com Cat Registrada"
"2015","Trabalhadores em Serviços de Reparação e Manu","Típico-Com Cat","13346","Com Cat Registrada"
"2015","Trabalhadores em Serviços de Reparação e Manu","Doença do Trabalho-Com Cat","243","Com Cat Registrada"
"2015","Trabalhadores em Serviços de Reparação e Manu","Trajeto-Com Cat","1856","Com Cat Registrada"
"2015","Polimantenedores","Típico-Com Cat","3267","Com Cat Registrada"
"2015","Polimantenedores","Doença do Trabalho-Com Cat","63","Com Cat Registrada"
"2015","Polimantenedores","Trajeto-Com Cat","772","Com Cat Registrada"
"2015","Outros Trabalhadores da Conservação, Manutenç","Típico-Com Cat","3433","Com Cat Registrada"
"2015","Outros Trabalhadores da Conservação, Manutenç","Doença do Trabalho-Com Cat","94","Com Cat Registrada"
"2015","Outros Trabalhadores da Conservação, Manutenç","Trajeto-Com Cat","614","Com Cat Registrada"
"2015","Ignorado","Sem Cat","113965","Sem Cat Registrada"
"2015","Ignorado","Sem Cat","628","Sem Cat Registrada"
"2015","Ignorado","Sem Cat","19","Sem Cat Registrada"
"2015","Ignorado","Sem Cat","14","Sem Cat Registrada"
"2016","Ignorado","Típico-Com Cat","11","Com Cat Registrada"
"2016","Ignorado","Trajeto-Com Cat","6","Com Cat Registrada"
"2016","Membros das Forças Armadas","Típico-Com Cat","2","Com Cat Registrada"
"2016","Bombeiros Militares","Típico-Com Cat","2","Com Cat Registrada"
"2016","Membros Superiores e Dirigentes do Poder Públ","Típico-Com Cat","127","Com Cat Registrada"
"2016","Membros Superiores e Dirigentes do Poder Públ","Doença do Trabalho-Com Cat","4","Com Cat Registrada"
"2016","Membros Superiores e Dirigentes do Poder Públ","Trajeto-Com Cat","89","Com Cat Registrada"
"2016","Dirigentes de Empresas e Organizações (Exceto","Típico-Com Cat","117","Com Cat Registrada"
"2016","Dirigentes de Empresas e Organizações (Exceto","Doença do Trabalho-Com Cat","6","Com Cat Registrada"
"2016","Dirigentes de Empresas e Organizações (Exceto","Trajeto-Com Cat","57","Com Cat Registrada"
"2016","Diretores e Gerentes em Empresa de Serviços D","Típico-Com Cat","134","Com Cat Registrada"
"2016","Diretores e Gerentes em Empresa de Serviços D","Doença do Trabalho-Com Cat","1","Com Cat Registrada"
"2016","Diretores e Gerentes em Empresa de Serviços D","Trajeto-Com Cat","50","Com Cat Registrada"
"2016","Gerentes","Típico-Com Cat","2937","Com Cat Registrada"
"2016","Gerentes","Doença do Trabalho-Com Cat","969","Com Cat Registrada"
"2016","Gerentes","Trajeto-Com Cat","1494","Com Cat Registrada"
"2016","Pesquisadores e Profissionais Policientíficos","Típico-Com Cat","64","Com Cat Registrada"
"2016","Pesquisadores e Profissionais Policientíficos","Trajeto-Com Cat","39","Com Cat Registrada"
"2016","Profissionais das Ciências Exatas, Físicas e","Típico-Com Cat","1110","Com Cat Registrada"
"2016","Profissionais das Ciências Exatas, Físicas e","Doença do Trabalho-Com Cat","62","Com Cat Registrada"
"2016","Profissionais das Ciências Exatas, Físicas e","Trajeto-Com Cat","1236","Com Cat Registrada"
"2016","Profissionais das Ciências Biológicas, da Saú","Típico-Com Cat","8462","Com Cat Registrada"
"2016","Profissionais das Ciências Biológicas, da Saú","Doença do Trabalho-Com Cat","103","Com Cat Registrada"
"2016","Profissionais das Ciências Biológicas, da Saú","Trajeto-Com Cat","1877","Com Cat Registrada"
"2016","Profissionais do Ensino","Típico-Com Cat","1825","Com Cat Registrada"
"2016","Profissionais do Ensino","Doença do Trabalho-Com Cat","76","Com Cat Registrada"
"2016","Profissionais do Ensino","Trajeto-Com Cat","1075","Com Cat Registrada"
"2016","Profissionais das Ciências Jurídicas","Típico-Com Cat","87","Com Cat Registrada"
"2016","Profissionais das Ciências Jurídicas","Doença do Trabalho-Com Cat","11","Com Cat Registrada"
"2016","Profissionais das Ciências Jurídicas","Trajeto-Com Cat","105","Com Cat Registrada"
"2016","Profissionais das Ciências Sociais e Humanas","Típico-Com Cat","1784","Com Cat Registrada"
"2016","Profissionais das Ciências Sociais e Humanas","Doença do Trabalho-Com Cat","864","Com Cat Registrada"
"2016","Profissionais das Ciências Sociais e Humanas","Trajeto-Com Cat","2033","Com Cat Registrada"
"2016","Comunicadores, Artistas e Religiosos","Típico-Com Cat","299","Com Cat Registrada"
"2016","Comunicadores, Artistas e Religiosos","Doença do Trabalho-Com Cat","12","Com Cat Registrada"
"2016","Comunicadores, Artistas e Religiosos","Trajeto-Com Cat","306","Com Cat Registrada"
"2016","Profissionais em Gastronomia","Típico-Com Cat","127","Com Cat Registrada"
"2016","Profissionais em Gastronomia","Doença do Trabalho-Com Cat","2","Com Cat Registrada"
"2016","Profissionais em Gastronomia","Trajeto-Com Cat","36","Com Cat Registrada"
"2016","Técnicos Polivalentes","Típico-Com Cat","635","Com Cat Registrada"
"2016","Técnicos Polivalentes","Doença do Trabalho-Com Cat","20","Com Cat Registrada"
"2016","Técnicos Polivalentes","Trajeto-Com Cat","211","Com Cat Registrada"
"2016","Técnicos de Nível Médio das Ciências Físicas,","Típico-Com Cat","5985","Com Cat Registrada"
"2016","Técnicos de Nível Médio das Ciências Físicas,","Doença do Trabalho-Com Cat","185","Com Cat Registrada"
"2016","Técnicos de Nível Médio das Ciências Físicas,","Trajeto-Com Cat","2563","Com Cat Registrada"
"2016","Técnicos de Nível Médio das Ciências Biológic","Típico-Com Cat","31947","Com Cat Registrada"
"2016","Técnicos de Nível Médio das Ciências Biológic","Doença do Trabalho-Com Cat","302","Com Cat Registrada"
"2016","Técnicos de Nível Médio das Ciências Biológic","Trajeto-Com Cat","6313","Com Cat Registrada"
"2016","Professores Leigos e de Nível Médio","Típico-Com Cat","1324","Com Cat Registrada"
"2016","Professores Leigos e de Nível Médio","Doença do Trabalho-Com Cat","37","Com Cat Registrada"
"2016","Professores Leigos e de Nível Médio","Trajeto-Com Cat","787","Com Cat Registrada"
"2016","Técnicos de Nível Médio em Serviços de Transp","Típico-Com Cat","1095","Com Cat Registrada"
"2016","Técnicos de Nível Médio em Serviços de Transp","Doença do Trabalho-Com Cat","38","Com Cat Registrada"
"2016","Técnicos de Nível Médio em Serviços de Transp","Trajeto-Com Cat","514","Com Cat Registrada"
"2016","Técnicos de Nivel Médio nas Ciências Administ","Típico-Com Cat","2123","Com Cat Registrada"
"2016","Técnicos de Nivel Médio nas Ciências Administ","Doença do Trabalho-Com Cat","317","Com Cat Registrada"
"2016","Técnicos de Nivel Médio nas Ciências Administ","Trajeto-Com Cat","2101","Com Cat Registrada"
"2016","Técnicos em Nivel Médio dos Serviços Culturai","Típico-Com Cat","786","Com Cat Registrada"
"2016","Técnicos em Nivel Médio dos Serviços Culturai","Doença do Trabalho-Com Cat","29","Com Cat Registrada"
"2016","Técnicos em Nivel Médio dos Serviços Culturai","Trajeto-Com Cat","431","Com Cat Registrada"
"2016","Outros Técnicos de Nível Médio","Típico-Com Cat","1971","Com Cat Registrada"
"2016","Outros Técnicos de Nível Médio","Doença do Trabalho-Com Cat","139","Com Cat Registrada"
"2016","Outros Técnicos de Nível Médio","Trajeto-Com Cat","1021","Com Cat Registrada"
"2016","Escriturários","Típico-Com Cat","27120","Com Cat Registrada"
"2016","Escriturários","Doença do Trabalho-Com Cat","1960","Com Cat Registrada"
"2016","Escriturários","Trajeto-Com Cat","15396","Com Cat Registrada"
"2016","Trabalhadores de Atendimento ao Público","Típico-Com Cat","7418","Com Cat Registrada"
"2016","Trabalhadores de Atendimento ao Público","Doença do Trabalho-Com Cat","524","Com Cat Registrada"
"2016","Trabalhadores de Atendimento ao Público","Trajeto-Com Cat","7135","Com Cat Registrada"
"2016","Trabalhadores dos Serviços","Típico-Com Cat","61315","Com Cat Registrada"
"2016","Trabalhadores dos Serviços","Doença do Trabalho-Com Cat","1200","Com Cat Registrada"
"2016","Trabalhadores dos Serviços","Trajeto-Com Cat","21475","Com Cat Registrada"
"2016","Vendedores e Prestadores de Serviços do Comér","Típico-Com Cat","12908","Com Cat Registrada"
"2016","Vendedores e Prestadores de Serviços do Comér","Doença do Trabalho-Com Cat","288","Com Cat Registrada"
"2016","Vendedores e Prestadores de Serviços do Comér","Trajeto-Com Cat","7969","Com Cat Registrada"
"2016","Produtores na Exploração Agropecuária","Típico-Com Cat","159","Com Cat Registrada"
"2016","Produtores na Exploração Agropecuária","Trajeto-Com Cat","21","Com Cat Registrada"
"2016","Trabalhadores na Exploração Agropecuária","Típico-Com Cat","13959","Com Cat Registrada"
"2016","Trabalhadores na Exploração Agropecuária","Doença do Trabalho-Com Cat","112","Com Cat Registrada"
"2016","Trabalhadores na Exploração Agropecuária","Trajeto-Com Cat","1406","Com Cat Registrada"
"2016","Pescadores e Extrativistas Florestais","Típico-Com Cat","1513","Com Cat Registrada"
"2016","Pescadores e Extrativistas Florestais","Doença do Trabalho-Com Cat","13","Com Cat Registrada"
"2016","Pescadores e Extrativistas Florestais","Trajeto-Com Cat","122","Com Cat Registrada"
"2016","Trabalhadores da Mecanização Agropecuária e F","Típico-Com Cat","2870","Com Cat Registrada"
"2016","Trabalhadores da Mecanização Agropecuária e F","Doença do Trabalho-Com Cat","22","Com Cat Registrada"
"2016","Trabalhadores da Mecanização Agropecuária e F","Trajeto-Com Cat","353","Com Cat Registrada"
"2016","Trabalhadores da Indústria Extrativa e da Con","Típico-Com Cat","26415","Com Cat Registrada"
"2016","Trabalhadores da Indústria Extrativa e da Con","Doença do Trabalho-Com Cat","453","Com Cat Registrada"
"2016","Trabalhadores da Indústria Extrativa e da Con","Trajeto-Com Cat","4263","Com Cat Registrada"
"2016","Trabalhadores da Transformação de Metais e De","Típico-Com Cat","24336","Com Cat Registrada"
"2016","Trabalhadores da Transformação de Metais e De","Doença do Trabalho-Com Cat","1076","Com Cat Registrada"
"2016","Trabalhadores da Transformação de Metais e De","Trajeto-Com Cat","3680","Com Cat Registrada"
"2016","Trabalhadores da Fabricação e Instalação Elet","Típico-Com Cat","4368","Com Cat Registrada"
"2016","Trabalhadores da Fabricação e Instalação Elet","Doença do Trabalho-Com Cat","200","Com Cat Registrada"
"2016","Trabalhadores da Fabricação e Instalação Elet","Trajeto-Com Cat","1048","Com Cat Registrada"
"2016","Montadores de Aparelhos e Instrumentos de Pre","Típico-Com Cat","86","Com Cat Registrada"
"2016","Montadores de Aparelhos e Instrumentos de Pre","Doença do Trabalho-Com Cat","6","Com Cat Registrada"
"2016","Montadores de Aparelhos e Instrumentos de Pre","Trajeto-Com Cat","27","Com Cat Registrada"
"2016","Joalheiros, Vidreiros, Ceramistas e Afins","Típico-Com Cat","1045","Com Cat Registrada"
"2016","Joalheiros, Vidreiros, Ceramistas e Afins","Doença do Trabalho-Com Cat","21","Com Cat Registrada"
"2016","Joalheiros, Vidreiros, Ceramistas e Afins","Trajeto-Com Cat","214","Com Cat Registrada"
"2016","Trabalhadores nas Indústrias Têxtil, do Curti","Típico-Com Cat","6318","Com Cat Registrada"
"2016","Trabalhadores nas Indústrias Têxtil, do Curti","Doença do Trabalho-Com Cat","391","Com Cat Registrada"
"2016","Trabalhadores nas Indústrias Têxtil, do Curti","Trajeto-Com Cat","2538","Com Cat Registrada"
"2016","Trabalhadores das Indústrias de Madeira e do","Típico-Com Cat","4454","Com Cat Registrada"
"2016","Trabalhadores das Indústrias de Madeira e do","Doença do Trabalho-Com Cat","67","Com Cat Registrada"
"2016","Trabalhadores das Indústrias de Madeira e do","Trajeto-Com Cat","672","Com Cat Registrada"
"2016","Trabalhadores de Funções Transversais","Típico-Com Cat","47257","Com Cat Registrada"
"2016","Trabalhadores de Funções Transversais","Doença do Trabalho-Com Cat","1478","Com Cat Registrada"
"2016","Trabalhadores de Funções Transversais","Trajeto-Com Cat","11460","Com Cat Registrada"
"2016","Trabalhadores em Indústrias de Processos Cont","Típico-Com Cat","4653","Com Cat Registrada"
"2016","Trabalhadores em Indústrias de Processos Cont","Doença do Trabalho-Com Cat","162","Com Cat Registrada"
"2016","Trabalhadores em Indústrias de Processos Cont","Trajeto-Com Cat","913","Com Cat Registrada"
"2016","Trabalhadores de Instalações Siderúrgicas e D","Típico-Com Cat","3721","Com Cat Registrada"
"2016","Trabalhadores de Instalações Siderúrgicas e D","Doença do Trabalho-Com Cat","98","Com Cat Registrada"
"2016","Trabalhadores de Instalações Siderúrgicas e D","Trajeto-Com Cat","447","Com Cat Registrada"
"2016","Trabalhadores de Instalações e Máquinas de Fa","Típico-Com Cat","887","Com Cat Registrada"
"2016","Trabalhadores de Instalações e Máquinas de Fa","Doença do Trabalho-Com Cat","6","Com Cat Registrada"
"2016","Trabalhadores de Instalações e Máquinas de Fa","Trajeto-Com Cat","131","Com Cat Registrada"
"2016","Trabalhadores da Fabricação de Alimentos, Beb","Típico-Com Cat","16561","Com Cat Registrada"
"2016","Trabalhadores da Fabricação de Alimentos, Beb","Doença do Trabalho-Com Cat","548","Com Cat Registrada"
"2016","Trabalhadores da Fabricação de Alimentos, Beb","Trajeto-Com Cat","2189","Com Cat Registrada"
"2016","Operadores de Produção, Captação, Tratamento","Típico-Com Cat","5322","Com Cat Registrada"
"2016","Operadores de Produção, Captação, Tratamento","Doença do Trabalho-Com Cat","340","Com Cat Registrada"
"2016","Operadores de Produção, Captação, Tratamento","Trajeto-Com Cat","1008","Com Cat Registrada"
"2016","Trabalhadores em Serviços de Reparação e Manu","Típico-Com Cat","12340","Com Cat Registrada"
"2016","Trabalhadores em Serviços de Reparação e Manu","Doença do Trabalho-Com Cat","202","Com Cat Registrada"
"2016","Trabalhadores em Serviços de Reparação e Manu","Trajeto-Com Cat","1948","Com Cat Registrada"
"2016","Polimantenedores","Típico-Com Cat","2970","Com Cat Registrada"
"2016","Polimantenedores","Doença do Trabalho-Com Cat","66","Com Cat Registrada"
"2016","Polimantenedores","Trajeto-Com Cat","749","Com Cat Registrada"
"2016","Outros Trabalhadores da Conservação, Manutenç","Típico-Com Cat","3135","Com Cat Registrada"
"2016","Outros Trabalhadores da Conservação, Manutenç","Doença do Trabalho-Com Cat","92","Com Cat Registrada"
"2016","Outros Trabalhadores da Conservação, Manutenç","Trajeto-Com Cat","642","Com Cat Registrada"
"2016","Ignorado","Sem Cat","103909","Sem Cat Registrada"
"2016","Ignorado","Sem Cat","266","Sem Cat Registrada"
"2016","Ignorado","Sem Cat","11","Sem Cat Registrada"
"2016","Ignorado","Sem Cat","13","Sem Cat Registrada"
"-","-","-","-"
