"Ano","Unidade da Federação","Motivo/Situação","Qte Acidentes"
"2015","Bahia","Sem Cat","6165"
"2015","Bahia","Sem Cat","16"
"2015","Bahia","Sem Cat","1"
"2015","Bahia","Sem Cat","1"
"2015","Ceará","Sem Cat","2853"
"2015","Mato Grosso do Sul","Sem Cat","1987"
"2015","Mato Grosso do Sul","Sem Cat","10"
"2015","Espírito Santo","Sem Cat","1016"
"2015","Espírito Santo","Sem Cat","8"
"2015","Espírito Santo","Sem Cat","3"
"2015","Goiás","Sem Cat","1862"
"2015","Goiás","Sem Cat","5"
"2015","Maranhão","Sem Cat","1515"
"2015","Maranhão","Sem Cat","1"
"2015","Mato Grosso","Sem Cat","2354"
"2015","Mato Grosso","Sem Cat","2"
"2015","Mato Grosso","Sem Cat","1"
"2015","Minas Gerais","Sem Cat","13394"
"2015","Minas Gerais","Sem Cat","15"
"2015","Minas Gerais","Sem Cat","1"
"2015","Minas Gerais","Sem Cat","1"
"2015","Pará","Sem Cat","2190"
"2015","Paraíba","Sem Cat","1438"
"2015","Paraíba","Sem Cat","8"
"2015","Paraíba","Sem Cat","1"
"2015","Paraná","Sem Cat","7825"
"2015","Paraná","Sem Cat","16"
"2015","Paraná","Sem Cat","1"
"2015","Pernambuco","Sem Cat","4929"
"2015","Pernambuco","Sem Cat","22"
"2015","Piauí","Sem Cat","2439"
"2015","Rio de Janeiro","Sem Cat","5161"
"2015","Rio de Janeiro","Sem Cat","8"
"2015","Rio de Janeiro","Sem Cat","1"
"2015","Rio de Janeiro","Sem Cat","1"
"2015","Rio Grande do Norte","Sem Cat","1886"
"2015","Rio Grande do Norte","Sem Cat","2"
"2015","Rio Grande do Norte","Sem Cat","1"
"2015","Rio Grande do Sul","Sem Cat","11665"
"2015","Rio Grande do Sul","Sem Cat","40"
"2015","Rio Grande do Sul","Sem Cat","1"
"2015","Rio Grande do Sul","Sem Cat","1"
"2015","Santa Catarina","Sem Cat","11966"
"2015","Santa Catarina","Sem Cat","150"
"2015","Santa Catarina","Sem Cat","2"
"2015","São Paulo","Sem Cat","25180"
"2015","São Paulo","Sem Cat","289"
"2015","São Paulo","Sem Cat","12"
"2015","São Paulo","Sem Cat","3"
"2015","Sergipe","Sem Cat","610"
"2015","Sergipe","Sem Cat","9"
"2015","Distrito Federal","Sem Cat","1335"
"2015","Distrito Federal","Sem Cat","10"
"2015","Acre","Sem Cat","429"
"2015","Acre","Sem Cat","2"
"2015","Amapá","Sem Cat","173"
"2015","Rondônia","Sem Cat","1550"
"2015","Rondônia","Sem Cat","10"
"2015","Rondônia","Sem Cat","1"
"2015","Roraima","Sem Cat","143"
"2015","Tocantins","Sem Cat","236"
"2016","Alagoas","Típico-Com Cat","2462"
"2016","Alagoas","Doença do Trabalho-Com Cat","91"
"2016","Alagoas","Trajeto-Com Cat","561"
"2016","Amazonas","Típico-Com Cat","3577"
"2016","Amazonas","Doença do Trabalho-Com Cat","254"
"2016","Amazonas","Trajeto-Com Cat","1001"
"2016","Bahia","Típico-Com Cat","7910"
"2016","Bahia","Doença do Trabalho-Com Cat","664"
"2016","Bahia","Trajeto-Com Cat","2462"
"2016","Ceará","Típico-Com Cat","6105"
"2016","Ceará","Doença do Trabalho-Com Cat","186"
"2016","Ceará","Trajeto-Com Cat","3135"
"2016","Mato Grosso do Sul","Típico-Com Cat","6278"
"2016","Mato Grosso do Sul","Doença do Trabalho-Com Cat","152"
"2016","Mato Grosso do Sul","Trajeto-Com Cat","1585"
"2016","Espírito Santo","Típico-Com Cat","8285"
"2016","Espírito Santo","Doença do Trabalho-Com Cat","131"
"2016","Espírito Santo","Trajeto-Com Cat","2512"
"2016","Goiás","Típico-Com Cat","9724"
"2016","Goiás","Doença do Trabalho-Com Cat","193"
"2016","Goiás","Trajeto-Com Cat","3618"
"2016","Maranhão","Típico-Com Cat","2003"
"2016","Maranhão","Doença do Trabalho-Com Cat","50"
"2016","Maranhão","Trajeto-Com Cat","737"
"2016","Mato Grosso","Típico-Com Cat","7470"
"2016","Mato Grosso","Doença do Trabalho-Com Cat","195"
"2016","Mato Grosso","Trajeto-Com Cat","1915"
"2016","Minas Gerais","Típico-Com Cat","36673"
"2016","Minas Gerais","Doença do Trabalho-Com Cat","1029"
"2016","Minas Gerais","Trajeto-Com Cat","9220"
"2016","Pará","Típico-Com Cat","6056"
"2016","Pará","Doença do Trabalho-Com Cat","137"
"2016","Pará","Trajeto-Com Cat","1501"
"2016","Paraíba","Típico-Com Cat","1695"
"2016","Paraíba","Doença do Trabalho-Com Cat","193"
"2016","Paraíba","Trajeto-Com Cat","840"
"2016","Paraná","Típico-Com Cat","28440"
"2016","Paraná","Doença do Trabalho-Com Cat","587"
"2016","Paraná","Trajeto-Com Cat","7603"
"2016","Pernambuco","Típico-Com Cat","7452"
"2016","Pernambuco","Doença do Trabalho-Com Cat","741"
"2016","Pernambuco","Trajeto-Com Cat","2726"
"2016","Piauí","Típico-Com Cat","855"
"2016","Piauí","Doença do Trabalho-Com Cat","61"
"2016","Piauí","Trajeto-Com Cat","531"
"2016","Rio de Janeiro","Típico-Com Cat","27463"
"2016","Rio de Janeiro","Doença do Trabalho-Com Cat","1357"
"2016","Rio de Janeiro","Trajeto-Com Cat","8582"
"2016","Rio Grande do Norte","Típico-Com Cat","2668"
"2016","Rio Grande do Norte","Doença do Trabalho-Com Cat","279"
"2016","Rio Grande do Norte","Trajeto-Com Cat","1131"
"2016","Rio Grande do Sul","Típico-Com Cat","31213"
"2016","Rio Grande do Sul","Doença do Trabalho-Com Cat","1086"
"2016","Rio Grande do Sul","Trajeto-Com Cat","6855"
"2016","Santa Catarina","Típico-Com Cat","18953"
"2016","Santa Catarina","Doença do Trabalho-Com Cat","480"
"2016","Santa Catarina","Trajeto-Com Cat","5794"
"2016","São Paulo","Típico-Com Cat","129273"
"2016","São Paulo","Doença do Trabalho-Com Cat","4204"
"2016","São Paulo","Trajeto-Com Cat","42112"
"2016","Sergipe","Típico-Com Cat","1589"
"2016","Sergipe","Doença do Trabalho-Com Cat","49"
"2016","Sergipe","Trajeto-Com Cat","498"
"2016","Distrito Federal","Típico-Com Cat","4010"
"2016","Distrito Federal","Doença do Trabalho-Com Cat","231"
"2016","Distrito Federal","Trajeto-Com Cat","1551"
"2016","Acre","Típico-Com Cat","329"
"2016","Acre","Doença do Trabalho-Com Cat","4"
"2016","Acre","Trajeto-Com Cat","193"
"2016","Amapá","Típico-Com Cat","287"
"2016","Amapá","Doença do Trabalho-Com Cat","7"
"2016","Amapá","Trajeto-Com Cat","131"
"2016","Rondônia","Típico-Com Cat","2037"
"2016","Rondônia","Doença do Trabalho-Com Cat","119"
"2016","Rondônia","Trajeto-Com Cat","849"
"2016","Roraima","Típico-Com Cat","340"
"2016","Roraima","Doença do Trabalho-Com Cat","5"
"2016","Roraima","Trajeto-Com Cat","212"
"2016","Tocantins","Típico-Com Cat","937"
"2016","Tocantins","Doença do Trabalho-Com Cat","17"
"2016","Tocantins","Trajeto-Com Cat","295"
"2016","Alagoas","Sem Cat","1310"
"2016","Alagoas","Sem Cat","1"
"2016","Amazonas","Sem Cat","2238"
"2016","Amazonas","Sem Cat","1"
"2016","Amazonas","Sem Cat","1"
"2016","Amazonas","Sem Cat","1"
"2016","Bahia","Sem Cat","5664"
"2016","Bahia","Sem Cat","11"
"2016","Bahia","Sem Cat","1"
"2016","Ceará","Sem Cat","2374"
"2016","Mato Grosso do Sul","Sem Cat","1526"
"2016","Mato Grosso do Sul","Sem Cat","5"
"2016","Espírito Santo","Sem Cat","829"
"2016","Espírito Santo","Sem Cat","3"
"2016","Espírito Santo","Sem Cat","3"
"2016","Goiás","Sem Cat","1773"
"2016","Goiás","Sem Cat","2"
"2016","Goiás","Sem Cat","1"
"2016","Maranhão","Sem Cat","1500"
"2016","Mato Grosso","Sem Cat","2227"
"2016","Minas Gerais","Sem Cat","11921"
"2016","Minas Gerais","Sem Cat","3"
"2016","Minas Gerais","Sem Cat","1"
"2016","Minas Gerais","Sem Cat","1"
"2016","Pará","Sem Cat","1825"
"2016","Pará","Sem Cat","2"
"2016","Paraíba","Sem Cat","1332"
"2016","Paraíba","Sem Cat","2"
"2016","Paraíba","Sem Cat","1"
"2016","Paraná","Sem Cat","6566"
"2016","Paraná","Sem Cat","13"
"2016","Pernambuco","Sem Cat","4596"
"2016","Pernambuco","Sem Cat","3"
"2016","Piauí","Sem Cat","2360"
"2016","Rio de Janeiro","Sem Cat","4449"
"2016","Rio de Janeiro","Sem Cat","8"
"2016","Rio Grande do Norte","Sem Cat","1478"
"2016","Rio Grande do Sul","Sem Cat","11167"
"2016","Rio Grande do Sul","Sem Cat","48"
"2016","Rio Grande do Sul","Sem Cat","2"
"2016","Rio Grande do Sul","Sem Cat","2"
"2016","Santa Catarina","Sem Cat","11346"
"2016","Santa Catarina","Sem Cat","75"
"2016","Santa Catarina","Sem Cat","2"
"2016","São Paulo","Sem Cat","22689"
"2016","São Paulo","Sem Cat","69"
"2016","São Paulo","Sem Cat","5"
"2016","São Paulo","Sem Cat","2"
"2016","Sergipe","Sem Cat","524"
"2016","Sergipe","Sem Cat","6"
"2016","Sergipe","Sem Cat","1"
"2016","Distrito Federal","Sem Cat","1607"
"2016","Distrito Federal","Sem Cat","13"
"2016","Acre","Sem Cat","432"
"2016","Amapá","Sem Cat","239"
"2016","Rondônia","Sem Cat","1497"
"2016","Roraima","Sem Cat","194"
"2016","Tocantins","Sem Cat","246"
"2016","Tocantins","Sem Cat","1"
"-","-","-"
