"Ano","Idade","Motivo/Situação","Sexo","Qte Acidentes","Situação"
"2008","Até 19 Anos","Típico-Com Cat","Feminino","2","Com Cat Registrada"
"2008","Até 19 Anos","Típico-Com Cat","Masculino","52","Com Cat Registrada"
"2008","Até 19 Anos","Trajeto-Com Cat","Masculino","14","Com Cat Registrada"
"2008","Até 19 Anos","Típico-Com Cat","Feminino","9","Com Cat Registrada"
"2008","Até 19 Anos","Doença do Trabalho-Com Cat","Feminino","1","Com Cat Registrada"
"2008","Até 19 Anos","Trajeto-Com Cat","Feminino","7","Com Cat Registrada"
"2008","Até 19 Anos","Típico-Com Cat","Masculino","429","Com Cat Registrada"
"2008","Até 19 Anos","Doença do Trabalho-Com Cat","Masculino","2","Com Cat Registrada"
"2008","Até 19 Anos","Trajeto-Com Cat","Masculino","104","Com Cat Registrada"
"2008","Até 19 Anos","Típico-Com Cat","Feminino","108","Com Cat Registrada"
"2008","Até 19 Anos","Trajeto-Com Cat","Feminino","35","Com Cat Registrada"
"2008","Até 19 Anos","Típico-Com Cat","Masculino","1259","Com Cat Registrada"
"2008","Até 19 Anos","Doença do Trabalho-Com Cat","Masculino","9","Com Cat Registrada"
"2008","Até 19 Anos","Trajeto-Com Cat","Masculino","308","Com Cat Registrada"
"2008","Até 19 Anos","Típico-Com Cat","Feminino","322","Com Cat Registrada"
"2008","Até 19 Anos","Doença do Trabalho-Com Cat","Feminino","10","Com Cat Registrada"
"2008","Até 19 Anos","Trajeto-Com Cat","Feminino","110","Com Cat Registrada"
"2008","Até 19 Anos","Típico-Com Cat","Masculino","3674","Com Cat Registrada"
"2008","Até 19 Anos","Doença do Trabalho-Com Cat","Masculino","26","Com Cat Registrada"
"2008","Até 19 Anos","Trajeto-Com Cat","Masculino","639","Com Cat Registrada"
"2008","Até 19 Anos","Típico-Com Cat","Feminino","763","Com Cat Registrada"
"2008","Até 19 Anos","Doença do Trabalho-Com Cat","Feminino","25","Com Cat Registrada"
"2008","Até 19 Anos","Trajeto-Com Cat","Feminino","252","Com Cat Registrada"
"2008","Até 19 Anos","Típico-Com Cat","Masculino","9989","Com Cat Registrada"
"2008","Até 19 Anos","Doença do Trabalho-Com Cat","Masculino","55","Com Cat Registrada"
"2008","Até 19 Anos","Trajeto-Com Cat","Masculino","1852","Com Cat Registrada"
"2008","Até 19 Anos","Típico-Com Cat","Feminino","1654","Com Cat Registrada"
"2008","Até 19 Anos","Doença do Trabalho-Com Cat","Feminino","49","Com Cat Registrada"
"2008","Até 19 Anos","Trajeto-Com Cat","Feminino","614","Com Cat Registrada"
"2008","20 a 24 Anos","Típico-Com Cat","Masculino","13090","Com Cat Registrada"
"2008","20 a 24 Anos","Doença do Trabalho-Com Cat","Masculino","92","Com Cat Registrada"
"2008","20 a 24 Anos","Trajeto-Com Cat","Masculino","2493","Com Cat Registrada"
"2008","20 a 24 Anos","Típico-Com Cat","Feminino","2213","Com Cat Registrada"
"2008","20 a 24 Anos","Doença do Trabalho-Com Cat","Feminino","96","Com Cat Registrada"
"2008","20 a 24 Anos","Trajeto-Com Cat","Feminino","890","Com Cat Registrada"
"2008","20 a 24 Anos","Típico-Com Cat","Masculino","14175","Com Cat Registrada"
"2008","20 a 24 Anos","Doença do Trabalho-Com Cat","Masculino","124","Com Cat Registrada"
"2008","20 a 24 Anos","Trajeto-Com Cat","Masculino","2693","Com Cat Registrada"
"2008","20 a 24 Anos","Típico-Com Cat","Feminino","2517","Com Cat Registrada"
"2008","20 a 24 Anos","Doença do Trabalho-Com Cat","Feminino","125","Com Cat Registrada"
"2008","20 a 24 Anos","Trajeto-Com Cat","Feminino","1010","Com Cat Registrada"
"2008","20 a 24 Anos","Típico-Com Cat","Masculino","14602","Com Cat Registrada"
"2008","20 a 24 Anos","Doença do Trabalho-Com Cat","Masculino","156","Com Cat Registrada"
"2008","20 a 24 Anos","Trajeto-Com Cat","Masculino","2797","Com Cat Registrada"
"2008","20 a 24 Anos","Típico-Com Cat","Feminino","2960","Com Cat Registrada"
"2008","20 a 24 Anos","Doença do Trabalho-Com Cat","Feminino","139","Com Cat Registrada"
"2008","20 a 24 Anos","Trajeto-Com Cat","Feminino","1039","Com Cat Registrada"
"2008","20 a 24 Anos","Típico-Com Cat","Masculino","14752","Com Cat Registrada"
"2008","20 a 24 Anos","Doença do Trabalho-Com Cat","Masculino","215","Com Cat Registrada"
"2008","20 a 24 Anos","Trajeto-Com Cat","Masculino","2715","Com Cat Registrada"
"2008","20 a 24 Anos","Típico-Com Cat","Feminino","3135","Com Cat Registrada"
"2008","20 a 24 Anos","Doença do Trabalho-Com Cat","Feminino","180","Com Cat Registrada"
"2008","20 a 24 Anos","Trajeto-Com Cat","Feminino","1176","Com Cat Registrada"
"2008","20 a 24 Anos","Típico-Com Cat","Masculino","14207","Com Cat Registrada"
"2008","20 a 24 Anos","Doença do Trabalho-Com Cat","Masculino","215","Com Cat Registrada"
"2008","20 a 24 Anos","Trajeto-Com Cat","Masculino","2619","Com Cat Registrada"
"2008","20 a 24 Anos","Típico-Com Cat","Feminino","3388","Com Cat Registrada"
"2008","20 a 24 Anos","Doença do Trabalho-Com Cat","Feminino","209","Com Cat Registrada"
"2008","20 a 24 Anos","Trajeto-Com Cat","Feminino","1139","Com Cat Registrada"
"2008","25 a 29 Anos","Típico-Com Cat","Masculino","14720","Com Cat Registrada"
"2008","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","250","Com Cat Registrada"
"2008","25 a 29 Anos","Trajeto-Com Cat","Masculino","2780","Com Cat Registrada"
"2008","25 a 29 Anos","Típico-Com Cat","Feminino","3728","Com Cat Registrada"
"2008","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","278","Com Cat Registrada"
"2008","25 a 29 Anos","Trajeto-Com Cat","Feminino","1241","Com Cat Registrada"
"2008","25 a 29 Anos","Típico-Com Cat","Masculino","15449","Com Cat Registrada"
"2008","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","273","Com Cat Registrada"
"2008","25 a 29 Anos","Trajeto-Com Cat","Masculino","2835","Com Cat Registrada"
"2008","25 a 29 Anos","Típico-Com Cat","Feminino","3963","Com Cat Registrada"
"2008","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","300","Com Cat Registrada"
"2008","25 a 29 Anos","Trajeto-Com Cat","Feminino","1304","Com Cat Registrada"
"2008","25 a 29 Anos","Típico-Com Cat","Masculino","14541","Com Cat Registrada"
"2008","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","306","Com Cat Registrada"
"2008","25 a 29 Anos","Trajeto-Com Cat","Masculino","2643","Com Cat Registrada"
"2008","25 a 29 Anos","Típico-Com Cat","Feminino","3996","Com Cat Registrada"
"2008","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","319","Com Cat Registrada"
"2008","25 a 29 Anos","Trajeto-Com Cat","Feminino","1343","Com Cat Registrada"
"2008","25 a 29 Anos","Típico-Com Cat","Masculino","13680","Com Cat Registrada"
"2008","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","341","Com Cat Registrada"
"2008","25 a 29 Anos","Trajeto-Com Cat","Masculino","2445","Com Cat Registrada"
"2008","25 a 29 Anos","Típico-Com Cat","Feminino","3860","Com Cat Registrada"
"2008","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","281","Com Cat Registrada"
"2008","25 a 29 Anos","Trajeto-Com Cat","Feminino","1187","Com Cat Registrada"
"2008","25 a 29 Anos","Típico-Com Cat","Masculino","13218","Com Cat Registrada"
"2008","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","368","Com Cat Registrada"
"2008","25 a 29 Anos","Trajeto-Com Cat","Masculino","2294","Com Cat Registrada"
"2008","25 a 29 Anos","Típico-Com Cat","Feminino","3708","Com Cat Registrada"
"2008","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","355","Com Cat Registrada"
"2008","25 a 29 Anos","Trajeto-Com Cat","Feminino","1150","Com Cat Registrada"
"2008","30 a 34 Anos","Típico-Com Cat","Masculino","12514","Com Cat Registrada"
"2008","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","361","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Masculino","2066","Com Cat Registrada"
"2008","30 a 34 Anos","Típico-Com Cat","Feminino","3546","Com Cat Registrada"
"2008","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","329","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Feminino","995","Com Cat Registrada"
"2008","30 a 34 Anos","Típico-Com Cat","Masculino","12018","Com Cat Registrada"
"2008","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","311","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Masculino","1938","Com Cat Registrada"
"2008","30 a 34 Anos","Típico-Com Cat","Feminino","3442","Com Cat Registrada"
"2008","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","333","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Feminino","1002","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Ignorado","1","Com Cat Registrada"
"2008","30 a 34 Anos","Típico-Com Cat","Masculino","11041","Com Cat Registrada"
"2008","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","365","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Masculino","1871","Com Cat Registrada"
"2008","30 a 34 Anos","Típico-Com Cat","Feminino","3237","Com Cat Registrada"
"2008","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","301","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Feminino","910","Com Cat Registrada"
"2008","30 a 34 Anos","Típico-Com Cat","Masculino","10372","Com Cat Registrada"
"2008","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","350","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Masculino","1741","Com Cat Registrada"
"2008","30 a 34 Anos","Típico-Com Cat","Feminino","2945","Com Cat Registrada"
"2008","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","355","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Feminino","909","Com Cat Registrada"
"2008","30 a 34 Anos","Típico-Com Cat","Masculino","10068","Com Cat Registrada"
"2008","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","335","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Masculino","1655","Com Cat Registrada"
"2008","30 a 34 Anos","Típico-Com Cat","Feminino","2949","Com Cat Registrada"
"2008","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","284","Com Cat Registrada"
"2008","30 a 34 Anos","Trajeto-Com Cat","Feminino","898","Com Cat Registrada"
"2008","35 a 39 Anos","Típico-Com Cat","Masculino","9090","Com Cat Registrada"
"2008","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","365","Com Cat Registrada"
"2008","35 a 39 Anos","Trajeto-Com Cat","Masculino","1455","Com Cat Registrada"
"2008","35 a 39 Anos","Típico-Com Cat","Feminino","2746","Com Cat Registrada"
"2008","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","324","Com Cat Registrada"
"2008","35 a 39 Anos","Trajeto-Com Cat","Feminino","783","Com Cat Registrada"
"2008","35 a 39 Anos","Típico-Com Cat","Masculino","8987","Com Cat Registrada"
"2008","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","325","Com Cat Registrada"
"2008","35 a 39 Anos","Trajeto-Com Cat","Masculino","1439","Com Cat Registrada"
"2008","35 a 39 Anos","Típico-Com Cat","Feminino","2806","Com Cat Registrada"
"2008","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","308","Com Cat Registrada"
"2008","35 a 39 Anos","Trajeto-Com Cat","Feminino","771","Com Cat Registrada"
"2008","35 a 39 Anos","Típico-Com Cat","Masculino","8494","Com Cat Registrada"
"2008","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","346","Com Cat Registrada"
"2008","35 a 39 Anos","Trajeto-Com Cat","Masculino","1379","Com Cat Registrada"
"2008","35 a 39 Anos","Típico-Com Cat","Feminino","2761","Com Cat Registrada"
"2008","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","287","Com Cat Registrada"
"2008","35 a 39 Anos","Trajeto-Com Cat","Feminino","736","Com Cat Registrada"
"2008","35 a 39 Anos","Típico-Com Cat","Masculino","8174","Com Cat Registrada"
"2008","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","361","Com Cat Registrada"
"2008","35 a 39 Anos","Trajeto-Com Cat","Masculino","1327","Com Cat Registrada"
"2008","35 a 39 Anos","Típico-Com Cat","Feminino","2587","Com Cat Registrada"
"2008","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","289","Com Cat Registrada"
"2008","35 a 39 Anos","Trajeto-Com Cat","Feminino","727","Com Cat Registrada"
"2008","35 a 39 Anos","Típico-Com Cat","Masculino","7773","Com Cat Registrada"
"2008","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","385","Com Cat Registrada"
"2008","35 a 39 Anos","Trajeto-Com Cat","Masculino","1260","Com Cat Registrada"
"2008","35 a 39 Anos","Típico-Com Cat","Feminino","2459","Com Cat Registrada"
"2008","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","315","Com Cat Registrada"
"2008","35 a 39 Anos","Trajeto-Com Cat","Feminino","701","Com Cat Registrada"
"2008","40 a 44 Anos","Típico-Com Cat","Masculino","7567","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","390","Com Cat Registrada"
"2008","40 a 44 Anos","Trajeto-Com Cat","Masculino","1146","Com Cat Registrada"
"2008","40 a 44 Anos","Típico-Com Cat","Feminino","2295","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","300","Com Cat Registrada"
"2008","40 a 44 Anos","Trajeto-Com Cat","Feminino","626","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Ignorado","1","Com Cat Registrada"
"2008","40 a 44 Anos","Típico-Com Cat","Masculino","7028","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","410","Com Cat Registrada"
"2008","40 a 44 Anos","Trajeto-Com Cat","Masculino","1091","Com Cat Registrada"
"2008","40 a 44 Anos","Típico-Com Cat","Feminino","2297","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","283","Com Cat Registrada"
"2008","40 a 44 Anos","Trajeto-Com Cat","Feminino","605","Com Cat Registrada"
"2008","40 a 44 Anos","Típico-Com Cat","Masculino","6888","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","385","Com Cat Registrada"
"2008","40 a 44 Anos","Trajeto-Com Cat","Masculino","1104","Com Cat Registrada"
"2008","40 a 44 Anos","Típico-Com Cat","Feminino","2212","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","279","Com Cat Registrada"
"2008","40 a 44 Anos","Trajeto-Com Cat","Feminino","620","Com Cat Registrada"
"2008","40 a 44 Anos","Típico-Com Cat","Masculino","6784","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","376","Com Cat Registrada"
"2008","40 a 44 Anos","Trajeto-Com Cat","Masculino","1022","Com Cat Registrada"
"2008","40 a 44 Anos","Típico-Com Cat","Feminino","2169","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","290","Com Cat Registrada"
"2008","40 a 44 Anos","Trajeto-Com Cat","Feminino","641","Com Cat Registrada"
"2008","40 a 44 Anos","Típico-Com Cat","Masculino","6438","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","391","Com Cat Registrada"
"2008","40 a 44 Anos","Trajeto-Com Cat","Masculino","942","Com Cat Registrada"
"2008","40 a 44 Anos","Típico-Com Cat","Feminino","1985","Com Cat Registrada"
"2008","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","251","Com Cat Registrada"
"2008","40 a 44 Anos","Trajeto-Com Cat","Feminino","574","Com Cat Registrada"
"2008","45 a 49 Anos","Típico-Com Cat","Masculino","5922","Com Cat Registrada"
"2008","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","414","Com Cat Registrada"
"2008","45 a 49 Anos","Trajeto-Com Cat","Masculino","889","Com Cat Registrada"
"2008","45 a 49 Anos","Típico-Com Cat","Feminino","1948","Com Cat Registrada"
"2008","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","253","Com Cat Registrada"
"2008","45 a 49 Anos","Trajeto-Com Cat","Feminino","565","Com Cat Registrada"
"2008","45 a 49 Anos","Típico-Com Cat","Masculino","5538","Com Cat Registrada"
"2008","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","352","Com Cat Registrada"
"2008","45 a 49 Anos","Trajeto-Com Cat","Masculino","829","Com Cat Registrada"
"2008","45 a 49 Anos","Típico-Com Cat","Feminino","1769","Com Cat Registrada"
"2008","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","236","Com Cat Registrada"
"2008","45 a 49 Anos","Trajeto-Com Cat","Feminino","555","Com Cat Registrada"
"2008","45 a 49 Anos","Típico-Com Cat","Masculino","5112","Com Cat Registrada"
"2008","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","355","Com Cat Registrada"
"2008","45 a 49 Anos","Trajeto-Com Cat","Masculino","736","Com Cat Registrada"
"2008","45 a 49 Anos","Típico-Com Cat","Feminino","1657","Com Cat Registrada"
"2008","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","214","Com Cat Registrada"
"2008","45 a 49 Anos","Trajeto-Com Cat","Feminino","501","Com Cat Registrada"
"2008","45 a 49 Anos","Típico-Com Cat","Masculino","5026","Com Cat Registrada"
"2008","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","321","Com Cat Registrada"
"2008","45 a 49 Anos","Trajeto-Com Cat","Masculino","668","Com Cat Registrada"
"2008","45 a 49 Anos","Típico-Com Cat","Feminino","1576","Com Cat Registrada"
"2008","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","225","Com Cat Registrada"
"2008","45 a 49 Anos","Trajeto-Com Cat","Feminino","496","Com Cat Registrada"
"2008","45 a 49 Anos","Típico-Com Cat","Masculino","4376","Com Cat Registrada"
"2008","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","280","Com Cat Registrada"
"2008","45 a 49 Anos","Trajeto-Com Cat","Masculino","631","Com Cat Registrada"
"2008","45 a 49 Anos","Típico-Com Cat","Feminino","1393","Com Cat Registrada"
"2008","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","188","Com Cat Registrada"
"2008","45 a 49 Anos","Trajeto-Com Cat","Feminino","461","Com Cat Registrada"
"2008","50 a 54 Anos","Típico-Com Cat","Masculino","4223","Com Cat Registrada"
"2008","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","293","Com Cat Registrada"
"2008","50 a 54 Anos","Trajeto-Com Cat","Masculino","593","Com Cat Registrada"
"2008","50 a 54 Anos","Típico-Com Cat","Feminino","1339","Com Cat Registrada"
"2008","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","176","Com Cat Registrada"
"2008","50 a 54 Anos","Trajeto-Com Cat","Feminino","444","Com Cat Registrada"
"2008","50 a 54 Anos","Típico-Com Cat","Masculino","3924","Com Cat Registrada"
"2008","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","268","Com Cat Registrada"
"2008","50 a 54 Anos","Trajeto-Com Cat","Masculino","573","Com Cat Registrada"
"2008","50 a 54 Anos","Típico-Com Cat","Feminino","1258","Com Cat Registrada"
"2008","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","154","Com Cat Registrada"
"2008","50 a 54 Anos","Trajeto-Com Cat","Feminino","415","Com Cat Registrada"
"2008","50 a 54 Anos","Típico-Com Cat","Masculino","3515","Com Cat Registrada"
"2008","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","212","Com Cat Registrada"
"2008","50 a 54 Anos","Trajeto-Com Cat","Masculino","520","Com Cat Registrada"
"2008","50 a 54 Anos","Típico-Com Cat","Feminino","1040","Com Cat Registrada"
"2008","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","126","Com Cat Registrada"
"2008","50 a 54 Anos","Trajeto-Com Cat","Feminino","369","Com Cat Registrada"
"2008","50 a 54 Anos","Típico-Com Cat","Masculino","3023","Com Cat Registrada"
"2008","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","171","Com Cat Registrada"
"2008","50 a 54 Anos","Trajeto-Com Cat","Masculino","404","Com Cat Registrada"
"2008","50 a 54 Anos","Típico-Com Cat","Feminino","1005","Com Cat Registrada"
"2008","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","102","Com Cat Registrada"
"2008","50 a 54 Anos","Trajeto-Com Cat","Feminino","332","Com Cat Registrada"
"2008","50 a 54 Anos","Típico-Com Cat","Masculino","2766","Com Cat Registrada"
"2008","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","180","Com Cat Registrada"
"2008","50 a 54 Anos","Trajeto-Com Cat","Masculino","378","Com Cat Registrada"
"2008","50 a 54 Anos","Típico-Com Cat","Feminino","846","Com Cat Registrada"
"2008","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","85","Com Cat Registrada"
"2008","50 a 54 Anos","Trajeto-Com Cat","Feminino","314","Com Cat Registrada"
